ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
15134688413,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3776,24235,20458,10,10,2000,8000,412,99,3,7.71892e+06,6.72148e+06,25448,539663128,ok(locked)
15135012329,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7188,27645,20456,10,10,2000,8000,412,99,3,7.71152e+06,6.7794e+06,25448,539671225,ok(locked)
15135332852,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3901,24192,20290,10,10,2000,8000,412,99,3,7.69925e+06,6.76042e+06,25448,539679237,ok(locked)
15135654515,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4794,25034,20239,10,10,2000,8000,412,99,3,7.74807e+06,6.7215e+06,25448,539687277,ok(locked)
15135975325,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3657,24072,20414,10,10,2000,8000,412,99,3,7.71183e+06,6.77665e+06,25448,539695299,ok(locked)
15136301381,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9221,29777,20555,10,10,2000,8000,412,99,3,7.6901e+06,6.76537e+06,25448,539703452,ok(locked)
15136621792,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3699,23922,20221,10,10,2000,8000,412,99,3,7.71447e+06,6.75257e+06,25448,539711461,ok(locked)
15136943571,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3631,23876,20244,10,10,2000,8000,412,99,3,7.69095e+06,6.74502e+06,25448,539719505,ok(locked)
15137284077,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3670,23954,20283,10,10,2000,8000,412,99,3,7.7083e+06,6.74345e+06,25448,539728014,ok(locked)
15137604615,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3675,23947,20271,10,10,2000,8000,412,99,3,7.75297e+06,6.73468e+06,25448,539736027,ok(locked)
15137854810,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3650,23939,20288,10,10,2000,8000,412,99,3,7.6867e+06,6.78145e+06,25448,539742285,ok(locked)
15138175414,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3491,23840,20348,10,10,2000,8000,412,99,3,7.71073e+06,6.76863e+06,25448,539750313,ok(locked)
15138495617,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3574,23943,20368,10,10,2000,8000,412,99,3,7.6977e+06,6.79072e+06,25448,539758325,ok(locked)
15138816064,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3660,23867,20206,10,10,2000,8000,412,99,3,7.73033e+06,6.72148e+06,25448,539766332,ok(locked)
15139136624,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3731,23995,20263,10,10,2000,8000,412,99,3,7.73125e+06,6.77028e+06,25448,539774348,ok(locked)
15139457752,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3573,24110,20535,10,10,2000,8000,412,99,3,7.75013e+06,6.72152e+06,25448,539782375,ok(locked)
15139778056,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3722,24008,20285,10,10,2000,8000,412,99,3,7.70605e+06,6.76695e+06,25448,539790381,ok(locked)
15140098761,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3643,24149,20505,10,10,2000,8000,412,99,3,7.7059e+06,6.76455e+06,25448,539798398,ok(locked)
15140419007,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3582,23963,20380,10,10,2000,8000,412,99,3,7.74108e+06,6.72902e+06,25448,539806404,ok(locked)
15140739647,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3678,24108,20429,10,10,2000,8000,412,99,3,7.7056e+06,6.78698e+06,25448,539814418,ok(locked)
15141059624,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3537,23948,20410,10,10,2000,8000,412,99,3,7.68955e+06,6.75712e+06,25448,539822416,ok(locked)
15141380122,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3476,24194,20717,10,10,2000,8000,412,99,3,7.7151e+06,6.75995e+06,25448,539830425,ok(locked)
15141700294,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3565,23755,20189,10,10,2000,8000,412,99,3,7.72413e+06,6.73962e+06,25448,539838427,ok(locked)
15142020488,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3655,23908,20252,10,10,2000,8000,412,99,3,7.75182e+06,6.73338e+06,25448,539846431,ok(locked)
15142340817,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3678,23978,20299,10,10,2000,8000,412,99,3,7.70708e+06,6.7568e+06,25448,539854441,ok(locked)
