ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
12756174533,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3299,23670,20370,10,10,2000,15000,412,100,0,66.6667,83.3333,32732,419253093,ok(locked)
12756496572,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3273,24994,21720,10,10,2000,15000,412,100,0,50,66.6667,32732,419262451,ok(locked)
12756878754,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3190,24921,21730,10,10,2000,15000,412,100,0,66.6667,66.6667,32732,419273504,ok(locked)
12757143787,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9023,36718,27694,10,10,2000,15000,412,100,0,75,100,33219,419281256,ok(locked)
12757468541,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7778,29114,21335,10,10,2000,15000,412,100,0,66.6667,50,32732,419290671,ok(locked)
12757812637,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,6970,28515,21544,10,10,2000,15000,412,100,0,66.6667,66.6667,32732,419300621,ok(locked)
12758097869,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8639,36594,27954,10,10,2000,15000,412,100,0,50,50,33219,419308927,ok(locked)
12758350794,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3299,24009,20709,10,10,2000,15000,412,100,0,100,75,32732,419316284,ok(locked)
12758600917,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3257,23439,20180,10,10,2000,15000,412,100,0,100,50,32732,419323527,ok(locked)
12758859626,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3586,32323,28736,10,10,2000,15000,412,100,0,100,50,32732,419331035,ok(locked)
