ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
11507149800,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3318,25001,21682,10,10,2000,8000,412,100,0,75,50,31758,330454562,ok(locked)
11507411129,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,13983,34922,20938,10,10,2000,8000,412,100,0,50,75,32245,330461994,ok(locked)
11507715992,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9434,36945,27510,10,10,2000,8000,412,100,0,50,50,32245,330470645,ok(locked)
11508020908,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,15888,37489,21600,10,10,2000,8000,412,100,0,50,650,32245,330479296,ok(locked)
11508344930,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9025,36656,27630,10,10,2000,8000,412,100,0,50,75,32245,330488488,ok(locked)
11508728511,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8536,36428,27891,10,10,2000,8000,412,100,0,75,50,32245,330499331,ok(locked)
11508981503,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3292,24045,20751,10,10,2000,8000,412,100,0,75,725,31758,330506525,ok(locked)
11509274848,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8896,32584,23687,10,10,2000,8000,412,100,0,100,50,32245,330514856,ok(locked)
11509778153,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9012,36680,27667,10,10,2000,8000,412,100,0,50,50,32245,330529037,ok(locked)
11510182330,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8911,36541,27628,10,10,2000,8000,412,100,0,50,700,32245,330540456,ok(locked)
11510508128,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9784,37174,27389,10,10,2000,8000,412,100,0,575,3700,32245,330549688,ok(locked)
11510970956,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8871,35389,26517,10,10,2000,8000,412,100,0,100,50,32245,330562734,ok(locked)
11511305519,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3353,24084,20730,10,10,2000,8000,412,100,0,50,50,31758,330572200,ok(locked)
11511718276,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3304,24078,20772,10,10,2000,8000,412,100,0,50,50,31758,330583804,ok(locked)
11511979910,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8061,35819,27757,10,10,2000,8000,412,100,0,50,675,32245,330591257,ok(locked)
11512363489,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7764,36136,28371,10,10,2000,8000,412,100,0,50,50,32245,330602109,ok(locked)
11512910768,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10476,38588,28111,10,10,2000,8000,412,100,0,50,50,32245,330617523,ok(locked)
11513374451,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7567,35120,27552,10,10,2000,8000,412,100,0,75,50,32245,330630596,ok(locked)
11513798766,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10204,37253,27047,10,10,2000,8000,412,100,0,50,50,32245,330642568,ok(locked)
11514122070,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7159,35901,28741,10,10,2000,8000,412,100,0,50,50,32245,330651740,ok(locked)
11514515409,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3232,23729,20496,10,10,2000,8000,412,100,0,50,50,31758,330662834,ok(locked)
11514787790,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7816,34472,26655,10,10,2000,8000,412,100,0,100,50,32245,330670567,ok(locked)
11515312634,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9807,37231,27422,10,10,2000,8000,412,100,0,50,650,32245,330685346,ok(locked)
11515778020,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9923,37581,27657,10,10,2000,8000,412,100,0,50,50,32245,330698474,ok(locked)
11516050930,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3214,23414,20200,10,10,2000,8000,412,100,0,50,700,31758,330706212,ok(locked)
