ts_us,device_id,gpu_name,mode,from_gpu_mhz,from_mem_mhz,to_gpu_mhz,to_mem_mhz,order,api_mem_us,api_gpu_us,api_total_us,settle_total_us,settle_after_calls_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,final_mem_mhz,power_mw,energy_mj,status
3790132403,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790132894,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790133359,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790133850,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790134319,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790134785,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790135297,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790135760,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790136244,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790136734,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790137195,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790137686,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790138180,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790138638,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790139142,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790139615,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790140089,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790140595,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790141055,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790143969,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790144743,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790145207,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790145693,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790146169,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790146626,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790147122,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790147579,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790148074,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790148585,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790149037,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790149507,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790149995,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790150444,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790151120,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790151598,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790152106,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790152672,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,2,0,2,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790153147,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790153630,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790154137,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790154595,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790155112,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790155587,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790156066,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790156598,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790157056,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790157545,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790158033,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790158492,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790158983,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790159474,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790159935,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790160510,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790160973,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86516104,Not Supported
3790163574,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790164053,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790164579,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790165039,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790165509,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790165997,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790166959,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790168143,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790168628,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790169091,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790169565,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790170049,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790170501,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790170992,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790171485,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790171940,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790172444,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790172907,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790173377,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790173888,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790174373,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790174854,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790175357,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790175809,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790176314,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790176797,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790177251,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790177766,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790178223,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790178696,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790179189,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790179649,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790180129,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790180640,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790181104,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790181584,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86517118,Not Supported
3790184181,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790184678,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790185141,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790185634,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790186136,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790186608,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790187100,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790187558,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790188041,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790188545,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790189006,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790189481,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790189979,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790190436,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790190920,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790191418,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790191868,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790192356,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790192832,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790193298,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790193806,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790194263,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790194735,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790195231,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790195699,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790196174,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790196797,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790197252,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790197762,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790198216,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790198690,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790199184,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790199640,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790200119,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790200617,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790201066,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790201542,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,9,0,9,0,0,0,5,2000,2000,0,0,51194,86518159,Not Supported
3790204066,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790204567,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790205017,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790205500,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790205997,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790206454,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790206951,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790207448,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790207905,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790208514,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790208984,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790209458,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790209938,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790210395,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790211011,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790211508,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790211965,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790212456,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790212915,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790213396,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790213898,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790214361,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790214855,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790215349,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790215803,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790216292,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790216764,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790217224,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790217726,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790218187,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790218661,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790219186,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790219634,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790220110,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790220607,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790221093,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790221593,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86519187,Not Supported
3790224189,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86520204,Not Supported
3790224684,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86520204,Not Supported
3790225145,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86520204,Not Supported
3790225648,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86520204,Not Supported
3790226121,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86520204,Not Supported
3790226590,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86520204,Not Supported
3790227112,0,"Tesla V100-SXM2-32GB",comm,600,877,135,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86520204,Not Supported
