ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
7755505224,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3687,23781,20092,10,10,2000,8000,412,0,0,50,50,23987,180460705,ok(locked)
7755874681,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3464,23521,20056,10,10,2000,8000,412,0,0,50,50,23987,180469395,ok(locked)
7756274575,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3535,23721,20184,10,10,2000,8000,412,0,0,50,50,23987,180478800,ok(locked)
7756594096,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3669,23747,20076,10,10,2000,8000,412,0,0,50,50,23987,180486317,ok(locked)
7756873296,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3365,23580,20214,10,10,2000,8000,412,0,0,50,50,23987,180492890,ok(locked)
7757152409,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3479,23571,20091,10,10,2000,8000,412,0,0,50,50,23987,180499459,ok(locked)
7757531918,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3479,23481,20001,10,10,2000,8000,412,0,0,0,50,23987,180508379,ok(locked)
7758042124,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3426,23633,20206,10,10,2000,8000,412,0,0,100,50,23987,180520370,ok(locked)
7758653542,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3751,23838,20086,10,10,2000,8000,412,0,0,25,50,23987,180534739,ok(locked)
7758939517,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,9314,30390,21074,10,10,2000,8000,412,0,0,50,50,23987,180541464,ok(locked)
7759198794,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3545,23645,20099,10,10,2000,8000,412,0,0,50,50,23987,180547560,ok(locked)
7759522674,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,7969,27965,19995,10,10,2000,8000,412,0,0,50,50,23987,180555178,ok(locked)
7759806533,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,8195,28409,20213,10,10,2000,8000,412,0,0,50,50,23987,180561854,ok(locked)
7760150515,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,8222,28228,20005,10,10,2000,8000,412,0,0,150,50,23987,180569942,ok(locked)
7760474807,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,8012,28372,20359,10,10,2000,8000,412,0,0,1000,2950,23987,180577567,ok(locked)
7760876799,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,5829,25907,20078,10,10,2000,8000,412,0,0,0,50,23987,180587018,ok(locked)
7761142407,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,9577,30041,20463,10,10,2000,8000,412,0,0,150,50,23987,180593264,ok(locked)
7761522681,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,4167,24240,20072,10,10,2000,8000,412,0,0,0,50,23987,180602205,ok(locked)
7762005627,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,6245,26354,20107,10,10,2000,8000,412,0,0,50,50,23987,180613554,ok(locked)
7762435455,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3448,23537,20088,10,10,2000,8000,412,0,0,50,50,23987,180623656,ok(locked)
7762774916,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3503,23566,20062,10,10,2000,8000,412,0,0,0,50,23987,180631642,ok(locked)
7763146631,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3395,23510,20114,10,10,2000,8000,412,0,0,100,50,23987,180640386,ok(locked)
7763456368,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3439,23627,20187,10,10,2000,8000,412,0,0,50,50,23987,180647665,ok(locked)
7763836017,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3474,23468,19993,10,10,2000,8000,412,0,0,50,50,23987,180656594,ok(locked)
7764145346,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3510,23554,20043,10,10,2000,8000,412,0,0,100,50,23987,180663866,ok(locked)
7764552211,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3388,23462,20073,10,10,2000,8000,412,0,0,50,50,23987,180673427,ok(locked)
7764914237,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3458,23529,20070,10,10,2000,8000,412,0,0,0,50,23987,180681935,ok(locked)
7765174806,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3428,23460,20031,10,10,2000,8000,412,0,0,200,50,23987,180688053,ok(locked)
