ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
14105951557,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7723,27805,20082,10,10,2000,8000,412,3,0,236633,205517,23987,507952145,ok(locked)
14106272107,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4773,24809,20034,10,10,2000,8000,412,3,0,256050,224067,23987,507959689,ok(locked)
14106597172,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8824,29326,20501,10,10,2000,8000,412,3,0,256050,224100,24474,507967343,ok(locked)
14106920454,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7333,27459,20125,10,10,2000,8000,412,3,0,256050,224100,23987,507974961,ok(locked)
14107243047,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7062,27026,19962,10,10,2000,8000,412,3,0,234700,205433,23987,507982553,ok(locked)
14107566088,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6403,26521,20118,10,10,2000,8000,412,3,0,256033,224083,23987,507990165,ok(locked)
14107890375,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8297,28314,20015,10,10,2000,8000,412,3,0,236517,205833,23987,507997796,ok(locked)
14108213198,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7054,27055,20000,10,10,2000,8000,412,3,0,256033,224050,23987,508005393,ok(locked)
14108536681,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7629,27642,20012,10,10,2000,8000,412,3,0,234717,205383,23987,508013007,ok(locked)
14108860357,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7952,27968,20015,10,10,2000,8000,412,3,0,256050,224100,23987,508020626,ok(locked)
14109182923,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6849,26883,20033,10,10,2000,8000,412,3,0,234700,205417,23987,508028221,ok(locked)
14109507035,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8237,28224,19986,10,10,2000,8000,412,3,0,256033,224100,23987,508035854,ok(locked)
14109830503,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7710,27725,20014,10,10,2000,8000,412,3,0,234683,205417,23987,508043479,ok(locked)
14110156097,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9893,29954,20060,10,10,2000,8000,412,3,0,234717,224083,23987,508051143,ok(locked)
14110475767,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3510,23653,20142,10,10,2000,8000,412,3,0,235467,224767,23987,508058676,ok(locked)
14110800762,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8525,29255,20728,10,10,2000,8000,412,3,0,256050,224100,23987,508066326,ok(locked)
14111120313,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3432,23557,20123,10,10,2000,8000,412,3,0,256050,205383,23987,508073846,ok(locked)
14111446987,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,10387,30919,20531,10,10,2000,8000,412,3,0,234717,205400,23987,508081537,ok(locked)
14111770463,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7290,27334,20043,10,10,2000,8000,412,3,0,256050,205433,23987,508089152,ok(locked)
14112096113,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9744,29920,20175,10,10,2000,8000,412,3,0,235750,212683,23987,508096830,ok(locked)
14112419417,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7416,27435,20018,10,10,2000,8000,412,3,0,236767,205417,23987,508104449,ok(locked)
